datetime,count
2011-04-23 03:00:00,18.74
2011-04-23 04:00:00,7.34
2011-04-23 05:00:00,8.12
2011-04-23 06:00:00,16.22
2011-04-23 07:00:00,79.6
2011-04-23 08:00:00,73.7
2011-04-23 09:00:00,83.28
2011-04-23 10:00:00,192.78
2011-04-23 11:00:00,227.52
2011-04-23 12:00:00,188.5
2011-04-23 13:00:00,201.8
2011-04-23 14:00:00,337.76
2011-04-23 15:00:00,344.72
2011-04-23 16:00:00,386.48
2011-04-23 17:00:00,410.18
2011-04-23 18:00:00,272.94
2011-04-23 19:00:00,234.52
2011-04-23 20:00:00,190.16
2011-04-23 21:00:00,177.9
2011-04-23 22:00:00,167.32
2011-04-23 23:00:00,89.82
2011-04-24 00:00:00,72.82
2011-04-24 01:00:00,77.52
2011-04-24 02:00:00,47.36
2011-04-24 03:00:00,29.98
2011-04-24 04:00:00,12.4
2011-04-24 05:00:00,14.74
2011-04-24 06:00:00,27.26
2011-04-24 07:00:00,161.98
2011-04-24 08:00:00,233.04
2011-04-24 09:00:00,177.1
2011-04-24 10:00:00,310.48
2011-04-24 11:00:00,399.2
2011-04-24 12:00:00,376.98
2011-04-24 13:00:00,428.62
2011-04-24 14:00:00,531.64
2011-04-24 15:00:00,432.24
2011-04-24 16:00:00,472.88
2011-04-24 17:00:00,518.84
2011-04-24 18:00:00,448.96
2011-04-24 19:00:00,213.72
2011-04-24 20:00:00,147.68
2011-04-24 21:00:00,67.78
2011-04-24 22:00:00,53.4
2011-04-24 23:00:00,59.66
2011-04-25 00:00:00,23.15
2011-04-25 01:00:00,10.14
2011-04-25 02:00:00,7.94
2011-04-25 03:00:00,5.66
2011-04-25 04:00:00,4.82
2011-04-25 05:00:00,17.86
2011-04-25 06:00:00,78.78
2011-04-25 07:00:00,261.32
2011-04-25 08:00:00,519.18
2011-04-25 09:00:00,302.46
2011-04-25 10:00:00,137.92
2011-04-25 11:00:00,185.72
2011-04-25 12:00:00,203.98
2011-04-25 13:00:00,231.04
2011-04-25 14:00:00,203.1
2011-04-25 15:00:00,207.6
2011-04-25 16:00:00,297.04
2011-04-25 17:00:00,580.502
2011-04-25 18:00:00,529.02
2011-04-25 19:00:00,431.6
2011-04-25 20:00:00,310.86
2011-04-25 21:00:00,229.3
2011-04-25 22:00:00,181.82
2011-04-25 23:00:00,112.56
2011-04-26 00:00:00,33.92
2011-04-26 01:00:00,13.24
2011-04-26 02:00:00,7.12
2011-04-26 03:00:00,4.3
2011-04-26 04:00:00,4.76
2011-04-26 05:00:00,18.98
2011-04-26 06:00:00,82.88
2011-04-26 07:00:00,337.32
2011-04-26 08:00:00,423.5
2011-04-26 09:00:00,267.64
2011-04-26 10:00:00,130.06
2011-04-26 11:00:00,165.06
2011-04-26 12:00:00,201.82
2011-04-26 13:00:00,188.88
2011-04-26 14:00:00,189.44
2011-04-26 15:00:00,178.24
2011-04-26 16:00:00,291.5
2011-04-26 17:00:00,554.702
2011-04-26 18:00:00,555.72
2011-04-26 19:00:00,430.6
2011-04-26 20:00:00,310.54
2011-04-26 21:00:00,228.18
2011-04-26 22:00:00,168.48
2011-04-26 23:00:00,106.46
2011-04-27 00:00:00,33.1
2011-04-27 01:00:00,15.0
2011-04-27 02:00:00,6.98
2011-04-27 03:00:00,4.54
2011-04-27 04:00:00,4.8
2011-04-27 05:00:00,16.24
2011-04-27 06:00:00,80.8
2011-04-27 07:00:00,283.9
2011-04-27 08:00:00,411.28
2011-04-27 09:00:00,209.6
2011-04-27 10:00:00,118.04
2011-04-27 11:00:00,153.4
2011-04-27 12:00:00,141.18
2011-04-27 13:00:00,133.46
2011-04-27 14:00:00,195.12
2011-04-27 15:00:00,178.86
2011-04-27 16:00:00,275.8
2011-04-27 17:00:00,350.9
2011-04-27 18:00:00,337.48
2011-04-27 19:00:00,376.2
2011-04-27 20:00:00,210.66
2011-04-27 21:00:00,178.2
2011-04-27 22:00:00,122.82
2011-04-27 23:00:00,94.02
2011-04-28 00:00:00,35.96
2011-04-28 01:00:00,17.06
2011-04-28 02:00:00,7.16
2011-04-28 03:00:00,5.76
2011-04-28 04:00:00,4.7
2011-04-28 05:00:00,23.06
2011-04-28 06:00:00,94.96
2011-04-28 07:00:00,321.36
2011-04-28 08:00:00,511.58
2011-04-28 09:00:00,156.08
2011-04-28 10:00:00,120.92
2011-04-28 11:00:00,121.5
2011-04-28 12:00:00,133.9
2011-04-28 13:00:00,119.18
2011-04-28 14:00:00,122.2
2011-04-28 15:00:00,193.28
2011-04-28 16:00:00,232.84
2011-04-28 17:00:00,517.62
2011-04-28 18:00:00,504.78
2011-04-28 19:00:00,443.32
2011-04-28 20:00:00,377.06
2011-04-28 21:00:00,247.16
2011-04-28 22:00:00,175.42
2011-04-28 23:00:00,126.5
2011-04-29 00:00:00,35.88
2011-04-29 01:00:00,20.6
2011-04-29 02:00:00,12.88
2011-04-29 03:00:00,4.2
2011-04-29 04:00:00,5.56
2011-04-29 05:00:00,24.08
2011-04-29 06:00:00,115.56
2011-04-29 07:00:00,327.82
2011-04-29 08:00:00,507.04
2011-04-29 09:00:00,293.38
2011-04-29 10:00:00,154.52
2011-04-29 11:00:00,185.72
2011-04-29 12:00:00,199.76
2011-04-29 13:00:00,203.68
2011-04-29 14:00:00,190.84
2011-04-29 15:00:00,209.16
2011-04-29 16:00:00,309.4
2011-04-29 17:00:00,479.78
2011-04-29 18:00:00,389.7
2011-04-29 19:00:00,282.26
2011-04-29 20:00:00,191.48
2011-04-29 21:00:00,200.44
2011-04-29 22:00:00,137.12
2011-04-29 23:00:00,94.82
2011-04-30 00:00:00,67.2
2011-04-30 01:00:00,66.86
2011-04-30 02:00:00,40.2
2011-04-30 03:00:00,21.78
2011-04-30 04:00:00,7.72
2011-04-30 05:00:00,6.38
2011-04-30 06:00:00,22.46
2011-04-30 07:00:00,38.7
2011-04-30 08:00:00,86.96
2011-04-30 09:00:00,179.44
2011-04-30 10:00:00,287.96
2011-04-30 11:00:00,370.52
2011-04-30 12:00:00,373.88
2011-04-30 13:00:00,443.16
2011-04-30 14:00:00,498.26
2011-04-30 15:00:00,515.1
2011-04-30 16:00:00,477.26
2011-04-30 17:00:00,389.52
2011-04-30 18:00:00,341.26
2011-04-30 19:00:00,271.18
2011-04-30 20:00:00,140.0
2011-04-30 21:00:00,117.1
2011-04-30 22:00:00,111.32
2011-04-30 23:00:00,75.72
2011-05-20 00:00:00,47.373000000000005
2011-05-20 01:00:00,16.5
2011-05-20 02:00:00,10.78
2011-05-20 03:00:00,5.0
2011-05-20 04:00:00,4.62
2011-05-20 05:00:00,26.84
2011-05-20 06:00:00,132.32
2011-05-20 07:00:00,399.42
2011-05-20 08:00:00,645.82
2011-05-20 09:00:00,275.24
2011-05-20 10:00:00,152.04
2011-05-20 11:00:00,188.66
2011-05-20 12:00:00,256.18
2011-05-20 13:00:00,208.78
2011-05-20 14:00:00,201.58
2011-05-20 15:00:00,218.8
2011-05-20 16:00:00,355.32
2011-05-20 17:00:00,605.66
2011-05-20 18:00:00,575.22
2011-05-20 19:00:00,428.48
2011-05-20 20:00:00,321.72
2011-05-20 21:00:00,258.52
2011-05-20 22:00:00,173.66
2011-05-20 23:00:00,98.46
2011-05-21 00:00:00,126.48
2011-05-21 01:00:00,79.42466666666667
2011-05-21 02:00:00,72.58
2011-05-21 03:00:00,31.42
2011-05-21 04:00:00,8.16
2011-05-21 05:00:00,10.44
2011-05-21 06:00:00,18.54
2011-05-21 07:00:00,71.72
2011-05-21 08:00:00,135.82
2011-05-21 09:00:00,287.0
2011-05-21 10:00:00,415.18
2011-05-21 11:00:00,507.78
2011-05-21 12:00:00,615.42
2011-05-21 13:00:00,625.22
2011-05-21 14:00:00,620.62
2011-05-21 15:00:00,518.54
2011-05-21 16:00:00,588.86
2011-05-21 17:00:00,537.34
2011-05-21 18:00:00,445.4
2011-05-21 19:00:00,418.78
2011-05-21 20:00:00,279.36
2011-05-21 21:00:00,243.04
2011-05-21 22:00:00,214.76
2011-05-21 23:00:00,151.88
2011-05-22 00:00:00,123.18
2011-05-22 01:00:00,76.32
2011-05-22 02:00:00,62.52
2011-05-22 03:00:00,33.66
2011-05-22 04:00:00,11.86
2011-05-22 05:00:00,12.44
2011-05-22 06:00:00,18.6
2011-05-22 07:00:00,71.28
2011-05-22 08:00:00,158.12
2011-05-22 09:00:00,283.66
2011-05-22 10:00:00,381.38
2011-05-22 11:00:00,495.42
2011-05-22 12:00:00,492.38
2011-05-22 13:00:00,565.56
2011-05-22 14:00:00,422.84
2011-05-22 15:00:00,484.12
2011-05-22 16:00:00,454.56
2011-05-22 17:00:00,443.28
2011-05-22 18:00:00,457.28
2011-05-22 19:00:00,366.3
2011-05-22 20:00:00,303.2
2011-05-22 21:00:00,231.82
2011-05-22 22:00:00,181.04
2011-05-22 23:00:00,104.26
2011-05-23 00:00:00,30.98
2011-05-23 01:00:00,17.74
2011-05-23 02:00:00,6.68
2011-05-23 03:00:00,3.26
2011-05-23 04:00:00,5.0
2011-05-23 05:00:00,31.2
2011-05-23 06:00:00,100.0
2011-05-23 07:00:00,390.58
2011-05-23 08:00:00,518.02
2011-05-23 09:00:00,282.14
2011-05-23 10:00:00,148.84
2011-05-23 11:00:00,172.76
2011-05-23 12:00:00,240.3
2011-05-23 13:00:00,228.1
2011-05-23 14:00:00,194.24
2011-05-23 15:00:00,206.72
2011-05-23 16:00:00,319.48
2011-05-23 17:00:00,527.28
2011-05-23 18:00:00,583.22
2011-05-23 19:00:00,445.98
2011-05-23 20:00:00,230.52
2011-05-23 21:00:00,228.98
2011-05-23 22:00:00,175.88
2011-05-23 23:00:00,104.66
2011-05-24 00:00:00,21.66
2011-05-24 01:00:00,13.56
2011-05-24 02:00:00,8.16
2011-05-24 03:00:00,5.38
2011-05-24 04:00:00,5.8
2011-05-24 05:00:00,21.54
2011-05-24 06:00:00,120.76
2011-05-24 07:00:00,243.4
2011-05-24 08:00:00,321.52
2011-05-24 09:00:00,272.2
2011-05-24 10:00:00,127.24
2011-05-24 11:00:00,179.5
2011-05-24 12:00:00,240.92
2011-05-24 13:00:00,214.98
2011-05-24 14:00:00,228.5
2011-05-24 15:00:00,219.96
2011-05-24 16:00:00,326.78
2011-05-24 17:00:00,699.4
2011-05-24 18:00:00,551.48
2011-05-24 19:00:00,449.04
2011-05-24 20:00:00,299.32
2011-05-24 21:00:00,226.8
2011-05-24 22:00:00,56.9
2011-05-24 23:00:00,117.88
2011-05-25 00:00:00,35.06
2011-05-25 01:00:00,17.42
2011-05-25 02:00:00,8.14
2011-05-25 03:00:00,5.42
2011-05-25 04:00:00,5.32
2011-05-25 05:00:00,28.5
2011-05-25 06:00:00,139.64
2011-05-25 07:00:00,416.78
2011-05-25 08:00:00,518.08
2011-05-25 09:00:00,310.8
2011-05-25 10:00:00,174.42
2011-05-25 11:00:00,188.24
2011-05-25 12:00:00,267.38
2011-05-25 13:00:00,261.12
2011-05-25 14:00:00,228.78
2011-05-25 15:00:00,239.58
2011-05-25 16:00:00,353.26
2011-05-25 17:00:00,804.08
2011-05-25 18:00:00,746.14
2011-05-25 19:00:00,515.72
2011-05-25 20:00:00,342.36
2011-05-25 21:00:00,240.66
2011-05-25 22:00:00,190.08
2011-05-25 23:00:00,105.64
2011-05-26 00:00:00,102.16
2011-05-26 01:00:00,42.58
2011-05-26 02:00:00,9.52
2011-05-26 03:00:00,5.72
2011-05-26 04:00:00,5.56
2011-05-26 05:00:00,28.08
2011-05-26 06:00:00,105.0
2011-05-26 07:00:00,312.1
2011-05-26 08:00:00,541.34
2011-05-26 09:00:00,260.24
2011-05-26 10:00:00,148.72
2011-05-26 11:00:00,172.16
2011-05-26 12:00:00,221.62
2011-05-26 13:00:00,199.52
2011-05-26 14:00:00,199.54
2011-05-26 15:00:00,190.5
2011-05-26 16:00:00,350.48
2011-05-26 17:00:00,607.86
2011-05-26 18:00:00,546.88
2011-05-26 19:00:00,438.46
2011-05-26 20:00:00,328.46
2011-05-26 21:00:00,228.76
2011-05-26 22:00:00,199.68
2011-05-26 23:00:00,108.18
2011-05-27 00:00:00,62.34
2011-05-27 01:00:00,23.34
2011-05-27 02:00:00,10.68
2011-05-27 03:00:00,7.66
2011-05-27 04:00:00,7.77
2011-05-27 05:00:00,30.3
2011-05-27 06:00:00,140.86
2011-05-27 07:00:00,415.24
2011-05-27 08:00:00,485.68
2011-05-27 09:00:00,247.56
2011-05-27 10:00:00,124.36
2011-05-27 11:00:00,169.0
2011-05-27 12:00:00,221.24
2011-05-27 13:00:00,247.38
2011-05-27 14:00:00,215.4
2011-05-27 15:00:00,254.64
2011-05-27 16:00:00,327.46
2011-05-27 17:00:00,545.0
2011-05-27 18:00:00,691.1
2011-05-27 19:00:00,322.94
2011-05-27 20:00:00,341.12
2011-05-27 21:00:00,190.44
2011-05-27 22:00:00,190.41333333333336
2011-05-27 23:00:00,128.06
2011-05-28 00:00:00,120.76
2011-05-28 01:00:00,101.46
2011-05-28 02:00:00,59.48
2011-05-28 03:00:00,28.8
2011-05-28 04:00:00,10.26
2011-05-28 05:00:00,17.14
2011-05-28 06:00:00,27.02
2011-05-28 07:00:00,59.28
2011-05-28 08:00:00,122.12
2011-05-28 09:00:00,280.54
2011-05-28 10:00:00,339.4
2011-05-28 11:00:00,430.98
2011-05-28 12:00:00,467.3
2011-05-28 13:00:00,463.14
2011-05-28 14:00:00,446.5
2011-05-28 15:00:00,452.4
2011-05-28 16:00:00,442.8
2011-05-28 17:00:00,492.96
2011-05-28 18:00:00,444.98
2011-05-28 19:00:00,308.32
2011-05-28 20:00:00,288.58
2011-05-28 21:00:00,210.67333333333332
2011-05-28 22:00:00,196.45
2011-05-28 23:00:00,138.86
2011-05-29 00:00:00,120.26
2011-05-29 01:00:00,92.8
2011-05-29 02:00:00,65.6
2011-05-29 03:00:00,28.353333333333335
2011-05-29 04:00:00,10.2
2011-05-29 05:00:00,13.08
2011-05-29 06:00:00,23.28
2011-05-29 07:00:00,36.74
2011-05-29 08:00:00,104.76
2011-05-29 09:00:00,131.92
2011-05-29 10:00:00,301.6
2011-05-29 11:00:00,345.7
2011-05-29 12:00:00,374.2
2011-05-29 13:00:00,414.46
2011-05-29 14:00:00,388.64
2011-05-29 15:00:00,387.14
2011-05-29 16:00:00,422.72
2011-05-29 17:00:00,481.88
2011-05-29 18:00:00,327.82
2011-05-29 19:00:00,294.74
2011-05-29 20:00:00,284.98
2011-05-29 21:00:00,199.25333333333333
2011-05-29 22:00:00,171.92
2011-05-29 23:00:00,148.08
2011-05-30 00:00:00,119.44
2011-05-30 01:00:00,96.84
2011-05-30 02:00:00,57.02
2011-05-30 03:00:00,26.78
2011-05-30 04:00:00,11.24
2011-05-30 05:00:00,13.88
2011-05-30 06:00:00,53.64
2011-05-30 07:00:00,137.5
2011-05-30 08:00:00,207.8
2011-05-30 09:00:00,203.9
2011-05-30 10:00:00,348.02
2011-05-30 11:00:00,401.52
2011-05-30 12:00:00,423.84
2011-05-30 13:00:00,430.62
2011-05-30 14:00:00,431.76
2011-05-30 15:00:00,411.76
2011-05-30 16:00:00,443.64
2011-05-30 17:00:00,540.3
2011-05-30 18:00:00,524.64
2011-05-30 19:00:00,247.1
2011-05-30 20:00:00,352.5
2011-05-30 21:00:00,313.28
2011-05-30 22:00:00,218.17
2011-05-30 23:00:00,92.82
2011-05-31 00:00:00,45.5
2011-05-31 01:00:00,20.64
2011-05-31 02:00:00,8.0
2011-05-31 03:00:00,4.6
2011-05-31 04:00:00,7.06
2011-05-31 05:00:00,29.08
2011-05-31 06:00:00,125.52
2011-05-31 07:00:00,378.8
2011-05-31 08:00:00,546.66
2011-05-31 09:00:00,225.0
2011-05-31 10:00:00,158.96
2011-05-31 11:00:00,177.8
2011-05-31 12:00:00,182.98
2011-05-31 13:00:00,146.04
2011-05-31 14:00:00,148.66
2011-05-31 15:00:00,146.46
2011-05-31 16:00:00,265.4
2011-05-31 17:00:00,591.2
2011-05-31 18:00:00,630.3
2011-05-31 19:00:00,480.12
2011-05-31 20:00:00,288.28
2011-05-31 21:00:00,259.36
2011-05-31 22:00:00,205.02
2011-05-31 23:00:00,136.52
2011-06-20 00:00:00,41.94
2011-06-20 01:00:00,17.8
2011-06-20 02:00:00,7.0
2011-06-20 03:00:00,3.38
2011-06-20 04:00:00,4.04
2011-06-20 05:00:00,32.5
2011-06-20 06:00:00,125.3
2011-06-20 07:00:00,152.28
2011-06-20 08:00:00,321.7
2011-06-20 09:00:00,262.24
2011-06-20 10:00:00,169.66
2011-06-20 11:00:00,178.76
2011-06-20 12:00:00,222.64
2011-06-20 13:00:00,258.24
2011-06-20 14:00:00,239.5666666666667
2011-06-20 15:00:00,246.03333333333333
2011-06-20 16:00:00,358.78
2011-06-20 17:00:00,718.66
2011-06-20 18:00:00,678.76
2011-06-20 19:00:00,512.08
2011-06-20 20:00:00,373.14
2011-06-20 21:00:00,281.96
2011-06-20 22:00:00,204.31333333333333
2011-06-20 23:00:00,138.4
2011-06-21 00:00:00,40.62
2011-06-21 01:00:00,17.52
2011-06-21 02:00:00,7.72
2011-06-21 03:00:00,5.54
2011-06-21 04:00:00,5.473333333333333
2011-06-21 05:00:00,26.76
2011-06-21 06:00:00,131.12
2011-06-21 07:00:00,357.525
2011-06-21 08:00:00,583.13
2011-06-21 09:00:00,259.46
2011-06-21 10:00:00,175.94
2011-06-21 11:00:00,173.24
2011-06-21 12:00:00,239.76
2011-06-21 13:00:00,224.26
2011-06-21 14:00:00,210.02
2011-06-21 15:00:00,214.9
2011-06-21 16:00:00,332.78
2011-06-21 17:00:00,645.62
2011-06-21 18:00:00,592.74
2011-06-21 19:00:00,398.62
2011-06-21 20:00:00,372.94
2011-06-21 21:00:00,252.74
2011-06-21 22:00:00,219.67
2011-06-21 23:00:00,107.46
2011-06-22 00:00:00,39.9
2011-06-22 01:00:00,21.76
2011-06-22 02:00:00,12.98
2011-06-22 03:00:00,6.46
2011-06-22 04:00:00,6.8
2011-06-22 05:00:00,32.48
2011-06-22 06:00:00,144.4
2011-06-22 07:00:00,383.56
2011-06-22 08:00:00,598.8486666666666
2011-06-22 09:00:00,287.08
2011-06-22 10:00:00,150.14
2011-06-22 11:00:00,176.82
2011-06-22 12:00:00,222.88
2011-06-22 13:00:00,192.38
2011-06-22 14:00:00,203.3
2011-06-22 15:00:00,184.48
2011-06-22 16:00:00,316.3
2011-06-22 17:00:00,666.46
2011-06-22 18:00:00,643.5
2011-06-22 19:00:00,428.44
2011-06-22 20:00:00,333.2
2011-06-22 21:00:00,242.06
2011-06-22 22:00:00,180.32
2011-06-22 23:00:00,107.44
2011-06-23 00:00:00,38.76
2011-06-23 01:00:00,20.16
2011-06-23 02:00:00,13.52
2011-06-23 03:00:00,6.2
2011-06-23 04:00:00,6.375
2011-06-23 05:00:00,34.72
2011-06-23 06:00:00,138.88
2011-06-23 07:00:00,413.17
2011-06-23 08:00:00,459.32
2011-06-23 09:00:00,284.18
2011-06-23 10:00:00,187.66
2011-06-23 11:00:00,183.44
2011-06-23 12:00:00,200.84
2011-06-23 13:00:00,209.2
2011-06-23 14:00:00,212.82
2011-06-23 15:00:00,256.84
2011-06-23 16:00:00,329.38
2011-06-23 17:00:00,654.96
2011-06-23 18:00:00,548.84
2011-06-23 19:00:00,457.28
2011-06-23 20:00:00,326.0
2011-06-23 21:00:00,254.72
2011-06-23 22:00:00,192.22
2011-06-23 23:00:00,115.84
2011-06-24 00:00:00,40.68
2011-06-24 01:00:00,17.44
2011-06-24 02:00:00,8.96
2011-06-24 03:00:00,6.54
2011-06-24 04:00:00,7.08
2011-06-24 05:00:00,30.62
2011-06-24 06:00:00,139.7
2011-06-24 07:00:00,361.18
2011-06-24 08:00:00,468.87
2011-06-24 09:00:00,268.24
2011-06-24 10:00:00,139.68
2011-06-24 11:00:00,161.9
2011-06-24 12:00:00,220.76
2011-06-24 13:00:00,245.36
2011-06-24 14:00:00,205.52
2011-06-24 15:00:00,228.88
2011-06-24 16:00:00,357.58
2011-06-24 17:00:00,688.9
2011-06-24 18:00:00,575.32
2011-06-24 19:00:00,503.18
2011-06-24 20:00:00,342.42
2011-06-24 21:00:00,278.3
2011-06-24 22:00:00,210.04
2011-06-24 23:00:00,159.94
2011-06-25 00:00:00,123.34
2011-06-25 01:00:00,97.92
2011-06-25 02:00:00,78.5
2011-06-25 03:00:00,39.56
2011-06-25 04:00:00,10.2
2011-06-25 05:00:00,9.22
2011-06-25 06:00:00,36.66
2011-06-25 07:00:00,57.48
2011-06-25 08:00:00,154.64
2011-06-25 09:00:00,217.92
2011-06-25 10:00:00,410.92
2011-06-25 11:00:00,475.38
2011-06-25 12:00:00,536.92
2011-06-25 13:00:00,557.22
2011-06-25 14:00:00,452.24
2011-06-25 15:00:00,480.76
2011-06-25 16:00:00,450.28
2011-06-25 17:00:00,528.44
2011-06-25 18:00:00,455.92
2011-06-25 19:00:00,406.06
2011-06-25 20:00:00,312.92
2011-06-25 21:00:00,256.62
2011-06-25 22:00:00,201.76
2011-06-25 23:00:00,149.16
2011-06-26 00:00:00,146.9
2011-06-26 01:00:00,108.86
2011-06-26 02:00:00,78.74
2011-06-26 03:00:00,34.94
2011-06-26 04:00:00,14.02
2011-06-26 05:00:00,12.98
2011-06-26 06:00:00,48.54
2011-06-26 07:00:00,53.52
2011-06-26 08:00:00,149.5
2011-06-26 09:00:00,247.42
2011-06-26 10:00:00,391.68
2011-06-26 11:00:00,508.6
2011-06-26 12:00:00,532.04
2011-06-26 13:00:00,555.5
2011-06-26 14:00:00,546.36
2011-06-26 15:00:00,544.8
2011-06-26 16:00:00,518.12
2011-06-26 17:00:00,531.06
2011-06-26 18:00:00,451.42
2011-06-26 19:00:00,389.36
2011-06-26 20:00:00,268.54
2011-06-26 21:00:00,225.56
2011-06-26 22:00:00,241.74
2011-06-26 23:00:00,156.22
2011-06-27 00:00:00,57.38
2011-06-27 01:00:00,15.28
2011-06-27 02:00:00,18.08
2011-06-27 03:00:00,5.4
2011-06-27 04:00:00,9.02
2011-06-27 05:00:00,35.82
2011-06-27 06:00:00,139.66
2011-06-27 07:00:00,391.54
2011-06-27 08:00:00,546.89
2011-06-27 09:00:00,347.78
2011-06-27 10:00:00,204.52
2011-06-27 11:00:00,210.88
2011-06-27 12:00:00,239.94
2011-06-27 13:00:00,225.82
2011-06-27 14:00:00,218.98
2011-06-27 15:00:00,226.72
2011-06-27 16:00:00,366.8
2011-06-27 17:00:00,719.32
2011-06-27 18:00:00,732.58
2011-06-27 19:00:00,511.44
2011-06-27 20:00:00,378.4
2011-06-27 21:00:00,254.66
2011-06-27 22:00:00,190.6
2011-06-27 23:00:00,130.26
2011-06-28 00:00:00,36.7
2011-06-28 01:00:00,22.18
2011-06-28 02:00:00,14.42
2011-06-28 03:00:00,6.966666666666668
2011-06-28 04:00:00,7.5
2011-06-28 05:00:00,33.08
2011-06-28 06:00:00,146.52
2011-06-28 07:00:00,362.74
2011-06-28 08:00:00,546.12
2011-06-28 09:00:00,283.66
2011-06-28 10:00:00,156.94
2011-06-28 11:00:00,176.48
2011-06-28 12:00:00,221.28
2011-06-28 13:00:00,209.6
2011-06-28 14:00:00,191.32
2011-06-28 15:00:00,181.14
2011-06-28 16:00:00,247.4
2011-06-28 17:00:00,545.76
2011-06-28 18:00:00,475.34
2011-06-28 19:00:00,341.04
2011-06-28 20:00:00,329.7
2011-06-28 21:00:00,233.46
2011-06-28 22:00:00,194.86
2011-06-28 23:00:00,140.36
2011-06-29 00:00:00,39.34
2011-06-29 01:00:00,22.12
2011-06-29 02:00:00,8.58
2011-06-29 03:00:00,7.08
2011-06-29 04:00:00,8.02
2011-06-29 05:00:00,32.84
2011-06-29 06:00:00,136.66
2011-06-29 07:00:00,324.4
2011-06-29 08:00:00,468.7
2011-06-29 09:00:00,222.14
2011-06-29 10:00:00,137.82
2011-06-29 11:00:00,182.2
2011-06-29 12:00:00,226.7
2011-06-29 13:00:00,230.14
2011-06-29 14:00:00,221.38
2011-06-29 15:00:00,243.38
2011-06-29 16:00:00,364.56
2011-06-29 17:00:00,562.18
2011-06-29 18:00:00,581.06
2011-06-29 19:00:00,557.36
2011-06-29 20:00:00,404.3
2011-06-29 21:00:00,316.98
2011-06-29 22:00:00,194.42
2011-06-29 23:00:00,125.06
2011-06-30 00:00:00,72.66
2011-06-30 01:00:00,25.04
2011-06-30 02:00:00,12.54
2011-06-30 03:00:00,7.76
2011-06-30 04:00:00,6.368333333333334
2011-06-30 05:00:00,28.64
2011-06-30 06:00:00,132.14
2011-06-30 07:00:00,431.56
2011-06-30 08:00:00,524.1
2011-06-30 09:00:00,227.94
2011-06-30 10:00:00,154.82
2011-06-30 11:00:00,168.56
2011-06-30 12:00:00,225.6
2011-06-30 13:00:00,220.46
2011-06-30 14:00:00,204.78
2011-06-30 15:00:00,279.94
2011-06-30 16:00:00,324.06
2011-06-30 17:00:00,576.58
2011-06-30 18:00:00,634.24
2011-06-30 19:00:00,491.64
2011-06-30 20:00:00,370.58
2011-06-30 21:00:00,291.72
2011-06-30 22:00:00,207.92
2011-06-30 23:00:00,134.06
2011-07-20 00:00:00,46.42
2011-07-20 01:00:00,19.4
2011-07-20 02:00:00,6.44
2011-07-20 03:00:00,6.380000000000001
2011-07-20 04:00:00,7.64
2011-07-20 05:00:00,33.64
2011-07-20 06:00:00,153.4
2011-07-20 07:00:00,450.29999999999995
2011-07-20 08:00:00,532.0866666666667
2011-07-20 09:00:00,284.84
2011-07-20 10:00:00,161.6
2011-07-20 11:00:00,166.18
2011-07-20 12:00:00,179.06
2011-07-20 13:00:00,154.04
2011-07-20 14:00:00,152.5
2011-07-20 15:00:00,176.6
2011-07-20 16:00:00,312.74
2011-07-20 17:00:00,631.3914285714286
2011-07-20 18:00:00,589.6914285714286
2011-07-20 19:00:00,517.22
2011-07-20 20:00:00,397.9
2011-07-20 21:00:00,305.75
2011-07-20 22:00:00,199.43
2011-07-20 23:00:00,151.0
2011-07-21 00:00:00,47.2
2011-07-21 01:00:00,16.98
2011-07-21 02:00:00,7.02
2011-07-21 03:00:00,4.56
2011-07-21 04:00:00,6.84
2011-07-21 05:00:00,30.78
2011-07-21 06:00:00,152.08
2011-07-21 07:00:00,414.28166666666664
2011-07-21 08:00:00,518.32
2011-07-21 09:00:00,241.2
2011-07-21 10:00:00,146.26
2011-07-21 11:00:00,157.68
2011-07-21 12:00:00,156.0
2011-07-21 13:00:00,146.5
2011-07-21 14:00:00,147.36
2011-07-21 15:00:00,158.46
2011-07-21 16:00:00,281.48
2011-07-21 17:00:00,494.03142857142853
2011-07-21 18:00:00,500.99142857142857
2011-07-21 19:00:00,481.52
2011-07-21 20:00:00,393.14
2011-07-21 21:00:00,306.76
2011-07-21 22:00:00,231.7
2011-07-21 23:00:00,150.56
2011-07-22 00:00:00,77.09466666666667
2011-07-22 01:00:00,20.62
2011-07-22 02:00:00,7.66
2011-07-22 03:00:00,5.78
2011-07-22 04:00:00,8.126666666666667
2011-07-22 05:00:00,31.42
2011-07-22 06:00:00,131.92
2011-07-22 07:00:00,411.76
2011-07-22 08:00:00,534.02
2011-07-22 09:00:00,271.62
2011-07-22 10:00:00,150.48
2011-07-22 11:00:00,191.84
2011-07-22 12:00:00,163.0
2011-07-22 13:00:00,153.38
2011-07-22 14:00:00,155.62
2011-07-22 15:00:00,152.3
2011-07-22 16:00:00,364.16
2011-07-22 17:00:00,579.9634285714285
2011-07-22 18:00:00,634.0914285714285
2011-07-22 19:00:00,497.04
2011-07-22 20:00:00,372.12
2011-07-22 21:00:00,295.59
2011-07-22 22:00:00,235.64
2011-07-22 23:00:00,161.18
2011-07-23 00:00:00,143.84
2011-07-23 01:00:00,108.68
2011-07-23 02:00:00,71.92
2011-07-23 03:00:00,32.72
